Date,SHIF1Y_Open,SHIF1Y_High,SHIF1Y_Low,SHIF1Y_Close,SHIF1Y_SMAVG (50)  on Close,SHIF1Y_SMAVG (100)  on Close,SHIF1Y_SMAVG (200)  on Close,SHIF3M_Open,SHIF3M_High,SHIF3M_Low,SHIF3M_Close,SHIF3M_SMAVG (50)  on Close,SHIF3M_SMAVG (100)  on Close,SHIF3M_SMAVG (200)  on Close
2016-02-15,3.25,3.25,3.25,3.25,3.3144,3.3484,3.4686,3.041,3.041,3.041,3.041,3.0555,3.0761,3.1325
2016-02-16,3.25,3.25,3.25,3.25,3.3124,3.3467,3.4617,3.029,3.029,3.029,3.029,3.0553,3.0751,3.1269
2016-02-17,3.25,3.25,3.25,3.25,3.3104,3.3451,3.4549,3.014,3.014,3.014,3.014,3.0547,3.0739,3.1215
2016-02-18,3.25,3.25,3.25,3.25,3.3084,3.3435,3.4482,3.004,3.004,3.004,3.004,3.0539,3.0725,3.1164
2016-02-19,3.234,3.234,3.234,3.234,3.3061,3.3417,3.4414,2.967,2.967,2.967,2.967,3.0523,3.0707,3.1114
2016-02-22,3.219,3.219,3.219,3.219,3.3035,3.3397,3.4347,2.947,2.947,2.947,2.947,3.0502,3.0687,3.1065
2016-02-23,3.21,3.21,3.21,3.21,3.3007,3.3377,3.4281,2.927,2.927,2.927,2.927,3.0478,3.0665,3.1017
2016-02-24,3.204,3.204,3.204,3.204,3.2978,3.3356,3.4214,2.901,2.901,2.901,2.901,3.0449,3.064,3.097
2016-02-25,3.197,3.197,3.197,3.197,3.2947,3.3335,3.4148,2.899,2.899,2.899,2.899,3.0419,3.0614,3.0924
2016-02-26,3.192,3.192,3.192,3.192,3.2915,3.3312,3.4083,2.899,2.899,2.899,2.899,3.0389,3.0589,3.0879
2016-02-29,3.186,3.186,3.186,3.186,3.2883,3.329,3.4019,2.899,2.899,2.899,2.899,3.0359,3.0564,3.0837
2016-03-01,3.1735,3.1735,3.1735,3.1735,3.2847,3.3266,3.3957,2.8835,2.8835,2.8835,2.8835,3.0326,3.0537,3.0797
2016-03-02,3.145,3.145,3.145,3.145,3.2806,3.3239,3.3895,2.857,2.857,2.857,2.857,3.0288,3.0507,3.0758
2016-03-03,3.134,3.134,3.134,3.134,3.2763,3.3211,3.3836,2.84,2.84,2.84,2.84,3.0246,3.0474,3.0726
2016-03-04,3.125,3.125,3.125,3.125,3.2718,3.3182,3.3781,2.832,2.832,2.832,2.832,3.0201,3.044,3.0702
2016-03-07,3.121,3.121,3.121,3.121,3.2672,3.3153,3.3728,2.823,2.823,2.823,2.823,3.0154,3.0404,3.0683
2016-03-08,3.112,3.112,3.112,3.112,3.2625,3.3122,3.3678,2.814,2.814,2.814,2.814,3.0102,3.0367,3.0666
2016-03-09,3.106,3.106,3.106,3.106,3.2576,3.3092,3.3632,2.807,2.807,2.807,2.807,3.0048,3.0329,3.0652
2016-03-10,3.101,3.101,3.101,3.101,3.2526,3.306,3.359,2.804,2.804,2.804,2.804,2.9992,3.0291,3.0642
2016-03-11,3.0955,3.0955,3.0955,3.0955,3.2475,3.3028,3.3551,2.799,2.799,2.799,2.799,2.9934,3.0253,3.0634
2016-03-14,3.093,3.093,3.093,3.093,3.2424,3.2996,3.3521,2.793,2.793,2.793,2.793,2.9875,3.0215,3.0628
2016-03-15,3.091,3.091,3.091,3.091,3.2372,3.2963,3.3497,2.793,2.793,2.793,2.793,2.9816,3.0177,3.0624
2016-03-16,3.09,3.09,3.09,3.09,3.232,3.293,3.3476,2.793,2.793,2.793,2.793,2.9758,3.0141,3.062
2016-03-17,3.078,3.078,3.078,3.078,3.2266,3.2896,3.3457,2.791,2.791,2.791,2.791,2.9699,3.0106,3.0617
2016-03-18,3.0685,3.0685,3.0685,3.0685,3.2209,3.2864,3.3438,2.793,2.793,2.793,2.793,2.964,3.0077,3.0613
2016-03-21,3.0635,3.0635,3.0635,3.0635,3.2153,3.2832,3.342,2.795,2.795,2.795,2.795,2.9583,3.0051,3.061
2016-03-22,3.058,3.058,3.058,3.058,3.2095,3.28,3.3402,2.797,2.797,2.797,2.797,2.9527,3.0027,3.0607
2016-03-23,3.0555,3.0555,3.0555,3.0555,3.2037,3.2769,3.3384,2.798,2.798,2.798,2.798,2.9473,3.0003,3.0603
2016-03-24,3.055,3.055,3.055,3.055,3.1979,3.2739,3.3367,2.799,2.799,2.799,2.799,2.9421,2.998,3.0599
2016-03-25,3.055,3.055,3.055,3.055,3.1922,3.2709,3.335,2.797,2.797,2.797,2.797,2.937,2.9955,3.0594
2016-03-28,3.055,3.055,3.055,3.055,3.1866,3.2679,3.3332,2.797,2.797,2.797,2.797,2.9321,2.9931,3.059
2016-03-29,3.054,3.054,3.054,3.054,3.1814,3.265,3.3315,2.8002,2.8002,2.8002,2.8002,2.9276,2.9907,3.0585
2016-03-30,3.052,3.052,3.052,3.052,3.1765,3.262,3.3298,2.8115,2.8115,2.8115,2.8115,2.9237,2.9884,3.058
2016-03-31,3.051,3.051,3.051,3.051,3.1721,3.259,3.328,2.8248,2.8248,2.8248,2.8248,2.9205,2.9863,3.0576
2016-04-01,3.051,3.051,3.051,3.051,3.1681,3.256,3.3263,2.8385,2.8385,2.8385,2.8385,2.9177,2.9843,3.0572
2016-04-05,3.05,3.05,3.05,3.05,3.1641,3.253,3.3245,2.846,2.846,2.846,2.846,2.9152,2.9824,3.0566
2016-04-06,3.049,3.049,3.049,3.049,3.16,3.25,3.3228,2.845,2.845,2.845,2.845,2.9124,2.9806,3.0559
2016-04-07,3.048,3.048,3.048,3.048,3.1558,3.247,3.321,2.847,2.847,2.847,2.847,2.9087,2.9787,3.0552
2016-04-08,3.047,3.047,3.047,3.047,3.1516,3.2439,3.3192,2.8455,2.8455,2.8455,2.8455,2.9048,2.9768,3.0541
2016-04-11,3.042,3.042,3.042,3.042,3.1471,3.2408,3.3175,2.8485,2.8485,2.8485,2.8485,2.9003,2.9749,3.0529
2016-04-12,3.043,3.043,3.043,3.043,3.1426,3.2378,3.3157,2.847,2.847,2.847,2.847,2.8952,2.973,3.0512
2016-04-13,3.042,3.042,3.042,3.042,3.1382,3.2347,3.3139,2.8485,2.8485,2.8485,2.8485,2.89,2.971,3.0494
2016-04-14,3.042,3.042,3.042,3.042,3.1337,3.2316,3.3121,2.8487,2.8487,2.8487,2.8487,2.8849,2.9691,3.0474
2016-04-15,3.044,3.044,3.044,3.044,3.1293,3.2285,3.3103,2.848,2.848,2.848,2.848,2.8802,2.9671,3.0453
2016-04-18,3.042,3.042,3.042,3.042,3.1248,3.2255,3.3086,2.848,2.848,2.848,2.848,2.8756,2.9651,3.0433
2016-04-19,3.043,3.043,3.043,3.043,3.1205,3.2224,3.3068,2.85,2.85,2.85,2.85,2.8712,2.9631,3.0414
2016-04-20,3.042,3.042,3.042,3.042,3.1162,3.2193,3.3051,2.851,2.851,2.851,2.851,2.867,2.9611,3.0395
2016-04-21,3.042,3.042,3.042,3.042,3.1121,3.2162,3.3034,2.861,2.861,2.861,2.861,2.863,2.9592,3.0378
2016-04-22,3.042,3.042,3.042,3.042,3.1079,3.2132,3.3016,2.868,2.868,2.868,2.868,2.8592,2.9574,3.0361
2016-04-25,3.042,3.042,3.042,3.042,3.1037,3.2101,3.2999,2.8735,2.8735,2.8735,2.8735,2.8557,2.9557,3.0345
2016-04-26,3.042,3.042,3.042,3.042,3.0996,3.207,3.2982,2.8775,2.8775,2.8775,2.8775,2.8524,2.954,3.0329
2016-04-27,3.042,3.042,3.042,3.042,3.0954,3.2039,3.2965,2.883,2.883,2.883,2.883,2.8495,2.9524,3.0314
2016-04-28,3.042,3.042,3.042,3.042,3.0912,3.2008,3.2947,2.8925,2.8925,2.8925,2.8925,2.847,2.9509,3.0299
2016-04-29,3.042,3.042,3.042,3.042,3.0871,3.1978,3.293,2.908,2.908,2.908,2.908,2.8451,2.9495,3.0286
2016-05-03,3.0422,3.0422,3.0422,3.0422,3.0832,3.1947,3.2913,2.9044,2.9044,2.9044,2.9044,2.8439,2.9481,3.0273
2016-05-04,3.042,3.042,3.042,3.042,3.0797,3.1916,3.2895,2.899,2.899,2.899,2.899,2.8429,2.9466,3.0259
2016-05-05,3.042,3.042,3.042,3.042,3.0763,3.1885,3.2878,2.896,2.896,2.896,2.896,2.8423,2.9451,3.0246
2016-05-06,3.042,3.042,3.042,3.042,3.0731,3.1854,3.2861,2.894,2.894,2.894,2.894,2.8422,2.9435,3.0233
2016-05-09,3.042,3.042,3.042,3.042,3.07,3.1824,3.2843,2.892,2.892,2.892,2.892,2.842,2.9419,3.022
2016-05-10,3.042,3.042,3.042,3.042,3.067,3.1793,3.2826,2.892,2.892,2.892,2.892,2.8419,2.9404,3.0207
2016-05-11,3.043,3.043,3.043,3.043,3.0641,3.1762,3.2808,2.894,2.894,2.894,2.894,2.8418,2.9388,3.0194
2016-05-12,3.044,3.044,3.044,3.044,3.0615,3.1731,3.2791,2.8955,2.8955,2.8955,2.8955,2.842,2.9373,3.0181
2016-05-13,3.045,3.045,3.045,3.045,3.0595,3.1701,3.2774,2.9035,2.9035,2.9035,2.9035,2.8429,2.9359,3.0168
2016-05-16,3.047,3.047,3.047,3.047,3.0578,3.1671,3.2756,2.9075,2.9075,2.9075,2.9075,2.8443,2.9344,3.0156
2016-05-17,3.049,3.049,3.049,3.049,3.0563,3.164,3.2739,2.9158,2.9158,2.9158,2.9158,2.846,2.933,3.0143
2016-05-18,3.05,3.05,3.05,3.05,3.0549,3.161,3.2722,2.9227,2.9227,2.9227,2.9227,2.848,2.9317,3.0131
2016-05-19,3.05,3.05,3.05,3.05,3.0536,3.158,3.2705,2.9273,2.9273,2.9273,2.9273,2.8502,2.9302,3.0119
2016-05-20,3.05,3.05,3.05,3.05,3.0525,3.155,3.2688,2.9288,2.9288,2.9288,2.9288,2.8527,2.9287,3.0108
2016-05-23,3.05,3.05,3.05,3.05,3.0515,3.152,3.2671,2.93,2.93,2.93,2.93,2.8552,2.9272,3.0096
2016-05-24,3.05,3.05,3.05,3.05,3.0506,3.149,3.2654,2.933,2.933,2.933,2.933,2.8579,2.9256,3.0085
2016-05-25,3.05,3.05,3.05,3.05,3.0497,3.146,3.2636,2.9385,2.9385,2.9385,2.9385,2.8608,2.9241,3.0075
2016-05-26,3.05,3.05,3.05,3.05,3.0489,3.143,3.2619,2.941,2.941,2.941,2.941,2.8637,2.9227,3.0065
2016-05-27,3.05,3.05,3.05,3.05,3.0481,3.14,3.2602,2.942,2.942,2.942,2.942,2.8667,2.9212,3.0055
2016-05-30,3.05,3.05,3.05,3.05,3.0475,3.137,3.2585,2.9455,2.9455,2.9455,2.9455,2.8698,2.9198,3.0046
2016-05-31,3.05,3.05,3.05,3.05,3.0472,3.134,3.2568,2.946,2.946,2.946,2.946,2.8729,2.9184,3.0037
2016-06-01,3.05,3.05,3.05,3.05,3.0469,3.1311,3.2551,2.946,2.946,2.946,2.946,2.8759,2.9171,3.0028
2016-06-02,3.05,3.05,3.05,3.05,3.0467,3.1281,3.2533,2.946,2.946,2.946,2.946,2.8789,2.9158,3.002
2016-06-03,3.05,3.05,3.05,3.05,3.0466,3.1252,3.2516,2.947,2.947,2.947,2.947,2.8818,2.9146,3.0012
2016-06-06,3.05,3.05,3.05,3.05,3.0465,3.1222,3.2499,2.946,2.946,2.946,2.946,2.8848,2.9135,3.0005
2016-06-07,3.05,3.05,3.05,3.05,3.0464,3.1193,3.2482,2.946,2.946,2.946,2.946,2.8878,2.9124,2.9998
2016-06-08,3.05,3.05,3.05,3.05,3.0463,3.1165,3.2465,2.946,2.946,2.946,2.946,2.8907,2.9114,2.999
2016-06-12,3.05,3.05,3.05,3.05,3.0462,3.1138,3.2448,2.946,2.946,2.946,2.946,2.8937,2.9106,2.9983
2016-06-13,3.05,3.05,3.05,3.05,3.0462,3.1114,3.243,2.9476,2.9476,2.9476,2.9476,2.8964,2.91,2.9976
2016-06-14,3.05,3.05,3.05,3.05,3.0462,3.1091,3.2413,2.9508,2.9508,2.9508,2.9508,2.8989,2.9097,2.9969
2016-06-15,3.05,3.05,3.05,3.05,3.0462,3.1071,3.2395,2.9521,2.9521,2.9521,2.9521,2.9012,2.9094,2.9962
2016-06-16,3.05,3.05,3.05,3.05,3.0462,3.1051,3.2378,2.9523,2.9523,2.9523,2.9523,2.9033,2.9093,2.9955
2016-06-17,3.05,3.05,3.05,3.05,3.0462,3.1031,3.236,2.9568,2.9568,2.9568,2.9568,2.9055,2.909,2.9948
2016-06-20,3.051,3.051,3.051,3.051,3.0462,3.101,3.2343,2.9572,2.9572,2.9572,2.9572,2.9077,2.9082,2.9941
2016-06-21,3.051,3.051,3.051,3.051,3.0463,3.099,3.2325,2.9573,2.9573,2.9573,2.9573,2.91,2.9074,2.9934
2016-06-22,3.051,3.051,3.051,3.051,3.0465,3.0968,3.2308,2.9593,2.9593,2.9593,2.9593,2.9122,2.9063,2.9927
2016-06-23,3.051,3.051,3.051,3.051,3.0467,3.0946,3.229,2.9605,2.9605,2.9605,2.9605,2.9145,2.9048,2.992
2016-06-24,3.051,3.051,3.051,3.051,3.0468,3.0925,3.2273,2.9626,2.9626,2.9626,2.9626,2.9167,2.9034,2.9913
2016-06-27,3.051,3.051,3.051,3.051,3.047,3.0904,3.2255,2.9618,2.9618,2.9618,2.9618,2.919,2.902,2.9906
2016-06-28,3.051,3.051,3.051,3.051,3.0472,3.0882,3.2238,2.9638,2.9638,2.9638,2.9638,2.9213,2.9008,2.9899
2016-06-29,3.051,3.051,3.051,3.051,3.0473,3.0861,3.222,2.9639,2.9639,2.9639,2.9639,2.9236,2.8996,2.9892
2016-06-30,3.05,3.05,3.05,3.05,3.0475,3.084,3.2202,2.9659,2.9659,2.9659,2.9659,2.926,2.8986,2.9886
2016-07-01,3.05,3.05,3.05,3.05,3.0476,3.0819,3.2184,2.9661,2.9661,2.9661,2.9661,2.9283,2.8976,2.988
2016-07-04,3.05,3.05,3.05,3.05,3.0478,3.0799,3.2166,2.9672,2.9672,2.9672,2.9672,2.9304,2.8967,2.9873
2016-07-05,3.05,3.05,3.05,3.05,3.048,3.0779,3.2148,2.9605,2.9605,2.9605,2.9605,2.9322,2.8957,2.9866
2016-07-06,3.05,3.05,3.05,3.05,3.0481,3.0759,3.213,2.953,2.953,2.953,2.953,2.9338,2.8947,2.9858
2016-07-07,3.05,3.05,3.05,3.05,3.0483,3.0739,3.2111,2.9455,2.9455,2.9455,2.9455,2.9352,2.8938,2.9849
2016-07-08,3.05,3.05,3.05,3.05,3.0484,3.0719,3.2093,2.936,2.936,2.936,2.936,2.9362,2.8929,2.984
2016-07-11,3.05,3.05,3.05,3.05,3.0486,3.0699,3.2075,2.931,2.931,2.931,2.931,2.937,2.892,2.983
2016-07-12,3.05,3.05,3.05,3.05,3.0488,3.0679,3.2057,2.924,2.924,2.924,2.924,2.9373,2.8912,2.9819
2016-07-13,3.049,3.049,3.049,3.049,3.0489,3.0661,3.2039,2.907,2.907,2.907,2.907,2.9374,2.8906,2.9807
2016-07-14,3.047,3.047,3.047,3.047,3.049,3.0643,3.202,2.888,2.888,2.888,2.888,2.9372,2.89,2.9794
2016-07-15,3.047,3.047,3.047,3.047,3.0491,3.0627,3.2002,2.877,2.877,2.877,2.877,2.9368,2.8895,2.978
2016-07-18,3.048,3.048,3.048,3.048,3.0492,3.0612,3.1984,2.87,2.87,2.87,2.87,2.9363,2.8892,2.9766
2016-07-19,3.048,3.048,3.048,3.048,3.0493,3.0597,3.1966,2.865,2.865,2.865,2.865,2.9358,2.8889,2.9752
2016-07-20,3.045,3.045,3.045,3.045,3.0494,3.0582,3.1947,2.8615,2.8615,2.8615,2.8615,2.9352,2.8885,2.9737
2016-07-21,3.046,3.046,3.046,3.046,3.0495,3.0568,3.1929,2.8575,2.8575,2.8575,2.8575,2.9344,2.8881,2.9722
2016-07-22,3.044,3.044,3.044,3.044,3.0495,3.0555,3.191,2.856,2.856,2.856,2.856,2.9336,2.8878,2.9707
2016-07-25,3.041,3.041,3.041,3.041,3.0494,3.0545,3.1892,2.854,2.854,2.854,2.854,2.9326,2.8878,2.9692
2016-07-26,3.041,3.041,3.041,3.041,3.0493,3.0535,3.1873,2.851,2.851,2.851,2.851,2.9315,2.8879,2.9677
2016-07-27,3.041,3.041,3.041,3.041,3.0491,3.0527,3.1854,2.849,2.849,2.849,2.849,2.9302,2.8881,2.966
2016-07-28,3.039,3.039,3.039,3.039,3.0489,3.0519,3.1836,2.8465,2.8465,2.8465,2.8465,2.9287,2.8883,2.9644
2016-07-29,3.038,3.038,3.038,3.038,3.0486,3.0511,3.1817,2.846,2.846,2.846,2.846,2.927,2.8886,2.9627
2016-08-01,3.0378,3.0378,3.0378,3.0378,3.0484,3.0505,3.1798,2.844,2.844,2.844,2.844,2.9253,2.889,2.9609
2016-08-02,3.0358,3.0358,3.0358,3.0358,3.0481,3.0498,3.1779,2.839,2.839,2.839,2.839,2.9235,2.8893,2.9592
2016-08-03,3.0335,3.0335,3.0335,3.0335,3.0478,3.0492,3.176,2.8335,2.8335,2.8335,2.8335,2.9215,2.8897,2.9575
2016-08-04,3.03,3.03,3.03,3.03,3.0474,3.0485,3.1741,2.822,2.822,2.822,2.822,2.9192,2.89,2.9557
2016-08-05,3.028,3.028,3.028,3.028,3.0469,3.0479,3.1721,2.8185,2.8185,2.8185,2.8185,2.9167,2.8902,2.954
2016-08-08,3.026,3.026,3.026,3.026,3.0465,3.0473,3.1701,2.815,2.815,2.815,2.815,2.9142,2.8905,2.9523
2016-08-09,3.025,3.025,3.025,3.025,3.046,3.0467,3.1682,2.8105,2.8105,2.8105,2.8105,2.9115,2.8907,2.9506
2016-08-10,3.026,3.026,3.026,3.026,3.0455,3.0463,3.1663,2.8085,2.8085,2.8085,2.8085,2.9088,2.8908,2.9492
2016-08-11,3.027,3.027,3.027,3.027,3.045,3.046,3.1646,2.805,2.805,2.805,2.805,2.9059,2.8909,2.948
2016-08-12,3.026,3.026,3.026,3.026,3.0445,3.0456,3.1628,2.8045,2.8045,2.8045,2.8045,2.9031,2.891,2.9469
2016-08-15,3.0278,3.0278,3.0278,3.0278,3.0441,3.0454,3.1612,2.8028,2.8028,2.8028,2.8028,2.9002,2.891,2.9457
2016-08-16,3.026,3.026,3.026,3.026,3.0436,3.0451,3.1595,2.7995,2.7995,2.7995,2.7995,2.8973,2.891,2.9445
2016-08-17,3.026,3.026,3.026,3.026,3.0431,3.0448,3.1579,2.796,2.796,2.796,2.796,2.8943,2.891,2.9433
2016-08-18,3.026,3.026,3.026,3.026,3.0427,3.0445,3.1562,2.794,2.794,2.794,2.794,2.8912,2.891,2.942
2016-08-19,3.027,3.027,3.027,3.027,3.0422,3.0442,3.1546,2.793,2.793,2.793,2.793,2.8882,2.8909,2.9408
2016-08-22,3.0267,3.0267,3.0267,3.0267,3.0417,3.044,3.153,2.7944,2.7944,2.7944,2.7944,2.8851,2.8908,2.9396
2016-08-23,3.026,3.026,3.026,3.026,3.0413,3.0437,3.1514,2.793,2.793,2.793,2.793,2.882,2.8904,2.9384
2016-08-24,3.027,3.027,3.027,3.027,3.0408,3.0435,3.1497,2.794,2.794,2.794,2.794,2.8788,2.89,2.9372
2016-08-25,3.027,3.027,3.027,3.027,3.0403,3.0432,3.1481,2.795,2.795,2.795,2.795,2.8757,2.8895,2.936
2016-08-26,3.027,3.027,3.027,3.027,3.0399,3.043,3.1465,2.796,2.796,2.796,2.796,2.8724,2.889,2.9348
2016-08-29,3.027,3.027,3.027,3.027,3.0394,3.0428,3.1449,2.795,2.795,2.795,2.795,2.8692,2.8885,2.9336
2016-08-30,3.025,3.025,3.025,3.025,3.0389,3.0426,3.1433,2.795,2.795,2.795,2.795,2.866,2.888,2.9324
2016-08-31,3.027,3.027,3.027,3.027,3.0384,3.0424,3.1416,2.794,2.794,2.794,2.794,2.8626,2.8874,2.9312
2016-09-01,3.026,3.026,3.026,3.026,3.0379,3.0423,3.14,2.791,2.791,2.791,2.791,2.8593,2.8869,2.9299
2016-09-02,3.0265,3.0265,3.0265,3.0265,3.0374,3.0421,3.1384,2.788,2.788,2.788,2.788,2.8558,2.8863,2.9286
2016-09-05,3.0255,3.0255,3.0255,3.0255,3.0369,3.042,3.1368,2.786,2.786,2.786,2.786,2.8523,2.8856,2.9273
2016-09-06,3.0265,3.0265,3.0265,3.0265,3.0364,3.0418,3.1352,2.7845,2.7845,2.7845,2.7845,2.8487,2.885,2.926
2016-09-07,3.0265,3.0265,3.0265,3.0265,3.0359,3.0416,3.1335,2.781,2.781,2.781,2.781,2.845,2.8843,2.9247
2016-09-08,3.0255,3.0255,3.0255,3.0255,3.0354,3.0415,3.1319,2.781,2.781,2.781,2.781,2.8413,2.8836,2.9234
2016-09-09,3.0255,3.0255,3.0255,3.0255,3.0349,3.0413,3.1303,2.7831,2.7831,2.7831,2.7831,2.8377,2.883,2.922
2016-09-12,3.0265,3.0265,3.0265,3.0265,3.0345,3.0411,3.1287,2.7849,2.7849,2.7849,2.7849,2.834,2.8822,2.9207
2016-09-13,3.0265,3.0265,3.0265,3.0265,3.034,3.041,3.1271,2.785,2.785,2.785,2.785,2.8305,2.8814,2.9194
2016-09-14,3.0265,3.0265,3.0265,3.0265,3.0335,3.0408,3.1254,2.7885,2.7885,2.7885,2.7885,2.8272,2.8805,2.9181
2016-09-18,3.0275,3.0275,3.0275,3.0275,3.0331,3.0407,3.1238,2.7919,2.7919,2.7919,2.7919,2.8241,2.8797,2.9168
2016-09-19,3.0275,3.0275,3.0275,3.0275,3.0326,3.0405,3.1222,2.796,2.796,2.796,2.796,2.8213,2.8788,2.9156
2016-09-20,3.0275,3.0275,3.0275,3.0275,3.0322,3.0404,3.1206,2.799,2.799,2.799,2.799,2.8187,2.8779,2.9144
2016-09-21,3.0275,3.0275,3.0275,3.0275,3.0317,3.0402,3.119,2.8009,2.8009,2.8009,2.8009,2.8162,2.8768,2.9131
2016-09-22,3.0275,3.0275,3.0275,3.0275,3.0313,3.0401,3.1174,2.803,2.803,2.803,2.803,2.8142,2.8758,2.9119
2016-09-23,3.0275,3.0275,3.0275,3.0275,3.0309,3.04,3.1158,2.804,2.804,2.804,2.804,2.8125,2.8748,2.9107
2016-09-26,3.0265,3.0265,3.0265,3.0265,3.0305,3.0398,3.1142,2.804,2.804,2.804,2.804,2.811,2.8739,2.9095
2016-09-27,3.0265,3.0265,3.0265,3.0265,3.0301,3.0396,3.1125,2.8025,2.8025,2.8025,2.8025,2.8097,2.873,2.9083
2016-09-28,3.0265,3.0265,3.0265,3.0265,3.0296,3.0395,3.1109,2.8015,2.8015,2.8015,2.8015,2.8084,2.8721,2.907
2016-09-29,3.0265,3.0265,3.0265,3.0265,3.0293,3.0393,3.1093,2.8015,2.8015,2.8015,2.8015,2.8072,2.8712,2.9058
2016-09-30,3.0265,3.0265,3.0265,3.0265,3.0289,3.0392,3.1077,2.8015,2.8015,2.8015,2.8015,2.8061,2.8702,2.9045
2016-10-08,3.0275,3.0275,3.0275,3.0275,3.0285,3.039,3.1061,2.8015,2.8015,2.8015,2.8015,2.805,2.8693,2.9033
2016-10-09,3.0275,3.0275,3.0275,3.0275,3.0283,3.0388,3.1045,2.8015,2.8015,2.8015,2.8015,2.8039,2.8683,2.9021
2016-10-10,3.0275,3.0275,3.0275,3.0275,3.028,3.0386,3.1028,2.8015,2.8015,2.8015,2.8015,2.8029,2.8672,2.9008
2016-10-11,3.0275,3.0275,3.0275,3.0275,3.0277,3.0384,3.1012,2.8015,2.8015,2.8015,2.8015,2.802,2.8661,2.8996
2016-10-12,3.0275,3.0275,3.0275,3.0275,3.0275,3.0382,3.0996,2.8015,2.8015,2.8015,2.8015,2.8011,2.8649,2.8983
2016-10-13,3.0275,3.0275,3.0275,3.0275,3.0273,3.038,3.098,2.8025,2.8025,2.8025,2.8025,2.8002,2.8636,2.8969
2016-10-14,3.0275,3.0275,3.0275,3.0275,3.0271,3.0377,3.0964,2.8025,2.8025,2.8025,2.8025,2.7994,2.8624,2.8955
2016-10-17,3.0275,3.0275,3.0275,3.0275,3.0269,3.0375,3.0948,2.804,2.804,2.804,2.804,2.7987,2.8611,2.8941
2016-10-18,3.0275,3.0275,3.0275,3.0275,3.0268,3.0373,3.0932,2.804,2.804,2.804,2.804,2.7981,2.8598,2.8927
2016-10-19,3.028,3.028,3.028,3.028,3.0268,3.0371,3.0916,2.804,2.804,2.804,2.804,2.7977,2.8585,2.8913
2016-10-20,3.028,3.028,3.028,3.028,3.0268,3.0369,3.09,2.8054,2.8054,2.8054,2.8054,2.7975,2.8571,2.8899
2016-10-21,3.028,3.028,3.028,3.028,3.0268,3.0366,3.0883,2.8096,2.8096,2.8096,2.8096,2.7974,2.8558,2.8885
2016-10-24,3.029,3.029,3.029,3.029,3.0269,3.0364,3.0867,2.813,2.813,2.813,2.813,2.7974,2.8545,2.8871
2016-10-25,3.03,3.03,3.03,3.03,3.027,3.0362,3.0851,2.814,2.814,2.814,2.814,2.7975,2.8531,2.8858
2016-10-26,3.03,3.03,3.03,3.03,3.027,3.036,3.0835,2.8164,2.8164,2.8164,2.8164,2.7978,2.8518,2.8845
2016-10-27,3.031,3.031,3.031,3.031,3.0271,3.0358,3.082,2.8207,2.8207,2.8207,2.8207,2.7981,2.8506,2.8832
2016-10-28,3.032,3.032,3.032,3.032,3.0272,3.0357,3.0804,2.8221,2.8221,2.8221,2.8221,2.7985,2.8493,2.882
2016-10-31,3.032,3.032,3.032,3.032,3.0273,3.0355,3.0789,2.8233,2.8233,2.8233,2.8233,2.7989,2.8481,2.8808
2016-11-01,3.032,3.032,3.032,3.032,3.0274,3.0353,3.0773,2.8254,2.8254,2.8254,2.8254,2.7995,2.8469,2.8797
2016-11-02,3.035,3.035,3.035,3.035,3.0276,3.0351,3.0758,2.8296,2.8296,2.8296,2.8296,2.8002,2.8457,2.8786
2016-11-03,3.038,3.038,3.038,3.038,3.0278,3.035,3.0744,2.838,2.838,2.838,2.838,2.8011,2.8447,2.8776
2016-11-04,3.0408,3.0408,3.0408,3.0408,3.0281,3.0349,3.0731,2.8458,2.8458,2.8458,2.8458,2.8022,2.8436,2.8768
2016-11-07,3.041,3.041,3.041,3.041,3.0284,3.0348,3.072,2.8576,2.8576,2.8576,2.8576,2.8035,2.8427,2.8762
2016-11-08,3.041,3.041,3.041,3.041,3.0287,3.0347,3.0709,2.8648,2.8648,2.8648,2.8648,2.8049,2.8418,2.8756
2016-11-09,3.0415,3.0415,3.0415,3.0415,3.029,3.0347,3.0699,2.8655,2.8655,2.8655,2.8655,2.8063,2.841,2.8751
2016-11-10,3.044,3.044,3.044,3.044,3.0293,3.0346,3.0688,2.8701,2.8701,2.8701,2.8701,2.8078,2.8401,2.8745
2016-11-11,3.045,3.045,3.045,3.045,3.0297,3.0345,3.0678,2.8751,2.8751,2.8751,2.8751,2.8094,2.8393,2.8738
2016-11-14,3.048,3.048,3.048,3.048,3.0302,3.0345,3.0667,2.8846,2.8846,2.8846,2.8846,2.8112,2.8386,2.873
2016-11-15,3.049,3.049,3.049,3.049,3.0306,3.0345,3.0656,2.8955,2.8955,2.8955,2.8955,2.8132,2.8379,2.8721
2016-11-16,3.054,3.054,3.054,3.054,3.0312,3.0345,3.0646,2.9125,2.9125,2.9125,2.9125,2.8156,2.8374,2.8711
2016-11-17,3.0605,3.0605,3.0605,3.0605,3.0318,3.0346,3.0636,2.9325,2.9325,2.9325,2.9325,2.8185,2.8371,2.8703
2016-11-18,3.0712,3.0712,3.0712,3.0712,3.0327,3.0348,3.0626,2.9505,2.9505,2.9505,2.9505,2.8218,2.837,2.8695
2016-11-21,3.0782,3.0782,3.0782,3.0782,3.0338,3.0351,3.0617,2.9701,2.9701,2.9701,2.9701,2.8255,2.8371,2.8689
